top_type,top_color,top_usage,top_season,bottom_type,bottom_color,bottom_usage,bottom_season,shoe_type,shoe_color,shoe_usage,shoe_season
Shirts,Olive,Casual,Summer,Shorts,Grey,Casual,Fall,Casual Shoes,White,Casual,Summer
Shirts,White,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Blue,Casual,Fall
Shirts,Red,Casual,Summer,Track Pants,Grey,Sports,Summer,Casual Shoes,Brown,Casual,Summer
Tshirts,Purple,Casual,Fall,Track Pants,Navy Blue,Sports,Summer,Sports Shoes,White,Sports,Fall
Shirts,Orange,Formal,Summer,Trousers,Black,Formal,Summer,Formal Shoes,Brown,Formal,Winter
Kurtas,Maroon,Ethnic,Summer,Trousers,Navy Blue,Casual,Fall,Casual Shoes,Black,Casual,Summer
Tshirts,Black,Casual,Summer,Shorts,White,Casual,Fall,Sports Shoes,White,Sports,Summer
Tshirts,Navy Blue,Casual,Summer,Shorts,White,Casual,Fall,Casual Shoes,Grey,Casual,Summer
Shirts,Orange,Formal,Summer,Jeans,Blue,Casual,Summer,Sports Shoes,Grey,Sports,Fall
Tshirts,Navy Blue,Casual,Fall,Jeans,Blue,Casual,Fall,Sports Shoes,Grey,Sports,Summer
Tshirts,White,Casual,Summer,Shorts,Blue,Casual,Summer,Casual Shoes,Black,Casual,Fall
Tshirts,White,Casual,Summer,Shorts,Black,Casual,Fall,Casual Shoes,White,Casual,Summer
Shirts,Red,Casual,Fall,Track Pants,Navy Blue,Sports,Summer,Casual Shoes,Black,Casual,Summer
Tshirts,White,Casual,Fall,Shorts,Red,Casual,Fall,Formal Shoes,Black,Formal,Summer
Tshirts,Blue,Casual,Fall,Shorts,Black,Sports,Fall,Sports Shoes,Blue,Sports,Summer
Tshirts,Grey,Casual,Fall,Track Pants,Black,Sports,Fall,Sports Shoes,White,Sports,Fall
Tshirts,White,Casual,Summer,Shorts,Red,Casual,Fall,Sports Shoes,Black,Sports,Summer
Tshirts,Purple,Casual,Summer,Trousers,Khaki,Formal,Fall,Casual Shoes,Brown,Casual,Winter
Jackets,Red,Casual,Fall,Trousers,Blue,Formal,Fall,Sports Shoes,Black,Sports,Fall
Shirts,White,Formal,Summer,Track Pants,Grey,Casual,Fall,Casual Shoes,White,Casual,Summer
Tshirts,Pink,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Black,Casual,Fall
Shirts,Green,Casual,Fall,Trousers,Black,Formal,Fall,Sports Shoes,White,Sports,Fall
Tshirts,Grey,Casual,Summer,Shorts,Black,Sports,Fall,Casual Shoes,Brown,Casual,Winter
Tshirts,White,Casual,Summer,Shorts,White,Casual,Summer,Sports Shoes,Blue,Sports,Summer
Tshirts,White,Casual,Summer,Jeans,Blue,Casual,Summer,Sports Shoes,White,Sports,Summer
Tshirts,Grey,Casual,Fall,Shorts,Grey,Casual,Summer,Sports Shoes,Red,Sports,Summer
Tshirts,Grey,Casual,Summer,Trousers,Grey,Formal,Fall,Casual Shoes,Black,Casual,Summer
Shirts,Pink,Casual,Summer,Trousers,Khaki,Formal,Fall,Sports Shoes,White,Sports,Summer
Tshirts,Brown,Casual,Summer,Jeans,Blue,Casual,Fall,Sports Shoes,Black,Sports,Spring
Tshirts,Purple,Casual,Fall,Trousers,Grey,Formal,Fall,Sports Shoes,Silver,Sports,Summer
Shirts,White,Casual,Summer,Track Pants,Grey,Casual,Summer,Casual Shoes,Red,Casual,Winter
Shirts,Blue,Casual,Fall,Shorts,Navy Blue,Casual,Summer,Formal Shoes,Black,Formal,Summer
Tshirts,Black,Casual,Summer,Track Pants,Grey,Sports,Summer,Sports Shoes,Black,Sports,Summer
Shirts,Purple,Casual,Summer,Jeans,Blue,Casual,Fall,Casual Shoes,Brown,Casual,Winter
Shirts,White,Casual,Fall,Jeans,Blue,Casual,Summer,Sports Shoes,White,Sports,Fall
Tshirts,Green,Casual,Summer,Shorts,Navy Blue,Sports,Summer,Casual Shoes,Black,Casual,Summer
Tshirts,White,Casual,Summer,Trousers,Navy Blue,Casual,Fall,Casual Shoes,Brown,Casual,Summer
Shirts,Red,Casual,Summer,Track Pants,Navy Blue,Sports,Summer,Formal Shoes,Brown,Formal,Winter
Shirts,Red,Formal,Fall,Jeans,Blue,Casual,Fall,Casual Shoes,White,Casual,Fall
Tshirts,Grey,Casual,Summer,Trousers,Black,Casual,Summer,Casual Shoes,Grey,Casual,Fall
Shirts,Purple,Formal,Fall,Trousers,Blue,Formal,Fall,Casual Shoes,Green,Casual,Summer
Tshirts,Orange,Casual,Fall,Trousers,Black,Formal,Fall,Casual Shoes,Brown,Casual,Summer
Tshirts,White,Casual,Summer,Trousers,Black,Formal,Fall,Sports Shoes,Black,Sports,Summer
Tshirts,Black,Sports,Fall,Shorts,Black,Sports,Winter,Sports Shoes,Blue,Sports,Summer
Shirts,Red,Casual,Summer,Trousers,Grey,Formal,Fall,Formal Shoes,Black,Formal,Winter
Shirts,Purple,Casual,Fall,Shorts,Black,Casual,Fall,Casual Shoes,Black,Casual,Fall
Shirts,Purple,Casual,Summer,Shorts,Navy Blue,Sports,Fall,Sports Shoes,White,Sports,Summer
Tshirts,Navy Blue,Sports,Summer,Jeans,Blue,Casual,Summer,Sports Shoes,White,Sports,Summer
Tshirts,Blue,Casual,Fall,Track Pants,Black,Casual,Summer,Casual Shoes,Brown,Casual,Summer
Jackets,Red,Casual,Fall,Trousers,Black,Formal,Fall,Formal Shoes,Brown,Formal,Winter
Jackets,Blue,Sports,Fall,Shorts,Black,Casual,Summer,Casual Shoes,Black,Casual,Summer
Tshirts,White,Casual,Summer,Track Pants,Black,Casual,Summer,Casual Shoes,Navy Blue,Casual,Fall
Shirts,Brown,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,Red,Casual,Winter
Tshirts,White,Casual,Summer,Jeans,Blue,Casual,Summer,Formal Shoes,Black,Formal,Winter
Tshirts,Purple,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,Navy Blue,Casual,Summer
Tshirts,Purple,Casual,Fall,Trousers,Black,Formal,Fall,Casual Shoes,White,Casual,Fall
Tshirts,White,Casual,Summer,Shorts,Navy Blue,Casual,Summer,Casual Shoes,White,Casual,Fall
Tshirts,Grey,Casual,Summer,Jeans,Blue,Casual,Summer,Sports Shoes,Silver,Sports,Summer
Shirts,Pink,Casual,Summer,Shorts,Black,Casual,Summer,Sports Shoes,White,Sports,Summer
Tshirts,Blue,Casual,Fall,Shorts,Black,Sports,Fall,Casual Shoes,Brown,Casual,Summer
Tshirts,Red,Casual,Fall,Jeans,Black,Casual,Fall,Casual Shoes,White,Casual,Spring
Tshirts,White,Casual,Fall,Trousers,Black,Casual,Fall,Casual Shoes,White,Casual,Summer
Tshirts,Maroon,Sports,Summer,Jeans,Black,Casual,Fall,Formal Shoes,Brown,Formal,Winter
Tshirts,Navy Blue,Sports,Summer,Trousers,Brown,Casual,Fall,Sports Shoes,Blue,Sports,Summer
Jackets,Red,Casual,Fall,Jeans,Blue,Casual,Summer,Formal Shoes,Black,Formal,Summer
Shirts,Purple,Casual,Fall,Jeans,Blue,Casual,Fall,Sports Shoes,White,Sports,Fall
Tshirts,Blue,Casual,Fall,Shorts,Grey,Sports,Summer,Sports Shoes,Black,Sports,Summer
Shirts,Green,Casual,Summer,Shorts,Black,Sports,Fall,Sports Shoes,Black,Sports,Summer
Tshirts,Black,Sports,Fall,Track Pants,Grey,Sports,Summer,Sports Shoes,Black,Sports,Summer
Tshirts,Navy Blue,Casual,Fall,Trousers,Khaki,Formal,Fall,Casual Shoes,White,Casual,Summer
Tshirts,Navy Blue,Sports,Summer,Shorts,Black,Sports,Fall,Sports Shoes,Black,Sports,Summer
Tshirts,Grey,Casual,Fall,Shorts,Blue,Casual,Summer,Sports Shoes,White,Sports,Summer
Shirts,Green,Casual,Fall,Trousers,Grey,Casual,Fall,Casual Shoes,Black,Casual,Fall
Tshirts,Grey,Casual,Fall,Track Pants,Black,Casual,Summer,Sports Shoes,Grey,Sports,Summer
Shirts,Pink,Casual,Summer,Track Pants,Grey,Casual,Summer,Sports Shoes,Red,Sports,Summer
Tshirts,White,Casual,Summer,Track Pants,Grey,Casual,Fall,Casual Shoes,Brown,Casual,Summer
Shirts,Brown,Casual,Fall,Trousers,Black,Formal,Fall,Sports Shoes,White,Sports,Fall
Shirts,Grey,Casual,Fall,Track Pants,Black,Sports,Fall,Sports Shoes,Black,Sports,Summer
Tshirts,Black,Casual,Summer,Shorts,Black,Casual,Summer,Sports Shoes,White,Sports,Summer
Tshirts,Grey,Casual,Summer,Trousers,Beige,Casual,Fall,Casual Shoes,Brown,Casual,Winter
Tshirts,Purple,Casual,Summer,Jeans,Blue,Casual,Summer,Sports Shoes,Red,Sports,Summer
Tshirts,Maroon,Sports,Summer,Shorts,Black,Casual,Summer,Sports Shoes,Blue,Sports,Fall
Jackets,Red,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,Blue,Casual,Fall
Tshirts,Black,Casual,Summer,Jeans,Blue,Casual,Summer,Sports Shoes,Black,Sports,Spring
Shirts,White,Formal,Summer,Trousers,Black,Formal,Fall,Casual Shoes,Black,Casual,Summer
Shirts,Green,Casual,Summer,Track Pants,Grey,Sports,Summer,Sports Shoes,Black,Sports,Spring
Tshirts,Grey,Casual,Summer,Track Pants,Grey,Sports,Summer,Casual Shoes,Brown,Casual,Winter
Tshirts,Green,Sports,Fall,Shorts,Red,Casual,Fall,Casual Shoes,Brown,Casual,Winter
Sweatshirts,Black,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,White,Casual,Summer
Tshirts,Purple,Casual,Summer,Shorts,Navy Blue,Casual,Summer,Casual Shoes,Black,Casual,Summer
Shirts,Black,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Grey,Casual,Fall
Tshirts,Blue,Casual,Fall,Shorts,Black,Sports,Fall,Sports Shoes,Silver,Sports,Summer
Tshirts,White,Casual,Summer,Shorts,Beige,Casual,Fall,Formal Shoes,Black,Formal,Summer
Tshirts,Black,Casual,Summer,Shorts,Grey,Casual,Summer,Sports Shoes,Blue,Sports,Summer
Shirts,Grey,Casual,Fall,Shorts,Black,Casual,Summer,Sports Shoes,Red,Sports,Summer
Tshirts,Blue,Casual,Fall,Track Pants,Grey,Sports,Summer,Casual Shoes,Black,Casual,Fall
Shirts,Red,Casual,Summer,Jeans,Blue,Casual,Fall,Casual Shoes,Black,Casual,Summer
Shirts,Purple,Casual,Summer,Jeans,Blue,Casual,Summer,Sports Shoes,Black,Sports,Summer
Shirts,White,Casual,Fall,Trousers,Cream,Formal,Fall,Casual Shoes,Grey,Casual,Fall
Shirts,Red,Casual,Fall,Jeans,Blue,Casual,Fall,Casual Shoes,Brown,Casual,Winter
Shirts,Olive,Casual,Summer,Track Pants,Black,Casual,Fall,Sports Shoes,Blue,Sports,Fall
Tshirts,Purple,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Black,Casual,Fall
Shirts,Olive,Casual,Summer,Trousers,Brown,Casual,Fall,Casual Shoes,Brown,Casual,Summer
Tshirts,Blue,Sports,Fall,Trousers,Navy Blue,Casual,Fall,Casual Shoes,Black,Casual,Summer
Tshirts,Black,Casual,Summer,Shorts,Grey Melange,Sports,Summer,Casual Shoes,Black,Casual,Summer
Tshirts,Navy Blue,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,Brown,Casual,Winter
Tshirts,Grey,Casual,Summer,Trousers,Cream,Formal,Fall,Sports Shoes,White,Sports,Summer
Tshirts,Navy Blue,Casual,Fall,Trousers,Black,Formal,Summer,Sports Shoes,Black,Sports,Summer
Shirts,Purple,Formal,Fall,Jeans,Blue,Casual,Fall,Casual Shoes,Black,Casual,Summer
Shirts,Brown,Casual,Fall,Trousers,Grey,Casual,Summer,Casual Shoes,Black,Casual,Summer
Tshirts,Purple,Casual,Fall,Jeans,Blue,Casual,Summer,Sports Shoes,Silver,Sports,Summer
Sweatshirts,Purple,Casual,Fall,Shorts,Navy Blue,Sports,Fall,Sports Shoes,Silver,Sports,Summer
Tshirts,Pink,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Black,Casual,Summer
Tshirts,Black,Sports,Fall,Trousers,Black,Casual,Summer,Sports Shoes,White,Casual,Summer
Jackets,Red,Sports,Fall,Jeans,Blue,Casual,Summer,Sports Shoes,Black,Sports,Summer
Tshirts,Grey,Casual,Fall,Jeans,Blue,Casual,Summer,Sports Shoes,Blue,Sports,Summer
Tshirts,Purple,Casual,Summer,Jeans,Blue,Casual,Summer,Sports Shoes,Grey,Sports,Fall
Tshirts,Grey,Casual,Fall,Track Pants,Grey,Casual,Fall,Sports Shoes,White,Sports,Summer
Tshirts,Black,Sports,Fall,Shorts,Grey,Sports,Fall,Casual Shoes,Black,Casual,Summer
Tshirts,Purple,Casual,Fall,Trousers,Black,Formal,Fall,Sports Shoes,Black,Sports,Spring
Shirts,Brown,Casual,Fall,Trousers,Black,Formal,Summer,Casual Shoes,Blue,Casual,Fall
Shirts,Purple,Casual,Fall,Trousers,Blue,Formal,Fall,Casual Shoes,Brown,Casual,Summer
Shirts,Black,Casual,Summer,Track Pants,Grey,Casual,Summer,Sports Shoes,White,Sports,Fall
Tshirts,Green,Casual,Fall,Shorts,Grey,Casual,Summer,Sports Shoes,White,Sports,Fall
Tshirts,Blue,Sports,Fall,Jeans,Blue,Casual,Summer,Sports Shoes,White,Sports,Fall
Tshirts,Navy Blue,Casual,Fall,Shorts,Green,Casual,Summer,Sports Shoes,White,Sports,Fall
Tshirts,Purple,Casual,Fall,Shorts,Blue,Casual,Summer,Casual Shoes,Blue,Casual,Summer
Shirts,White,Casual,Fall,Shorts,Green,Casual,Summer,Sports Shoes,Blue,Sports,Fall
Tshirts,White,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Brown,Casual,Winter
Tshirts,White,Casual,Summer,Shorts,Black,Sports,Fall,Casual Shoes,Black,Casual,Fall
Tshirts,Burgundy,Casual,Summer,Trousers,Beige,Casual,Fall,Casual Shoes,White,Casual,Fall
Shirts,Yellow,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,White,Casual,Fall
Tshirts,Grey,Casual,Summer,Jeans,Blue,Casual,Summer,Sports Shoes,White,Sports,Fall
Tshirts,Blue,Casual,Fall,Track Pants,Grey,Casual,Fall,Casual Shoes,Black,Casual,Winter
Tshirts,Brown,Casual,Fall,Jeans,Navy Blue,Casual,Summer,Casual Shoes,Black,Casual,Summer
Tshirts,Green,Casual,Summer,Shorts,Black,Casual,Fall,Casual Shoes,Black,Casual,Summer
Tshirts,Black,Sports,Fall,Trousers,Grey,Casual,Summer,Sports Shoes,White,Sports,Summer
Shirts,Red,Casual,Summer,Trousers,Navy Blue,Casual,Fall,Sports Shoes,Black,Sports,Summer
Tshirts,Navy Blue,Casual,Fall,Track Pants,Grey,Casual,Summer,Sports Shoes,Silver,Sports,Summer
Shirts,White,Formal,Summer,Shorts,Grey,Sports,Fall,Casual Shoes,Brown,Casual,Winter
Tshirts,Yellow,Casual,Summer,Jeans,Blue,Casual,Fall,Casual Shoes,Red,Casual,Winter
Tshirts,Black,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Brown,Casual,Summer
Tshirts,Grey,Casual,Summer,Trousers,Grey,Casual,Summer,Sports Shoes,White,Sports,Summer
Tshirts,Navy Blue,Casual,Fall,Trousers,Green,Casual,Fall,Casual Shoes,Black,Casual,Fall
Tshirts,Red,Casual,Fall,Jeans,Blue,Casual,Summer,Sports Shoes,White,Sports,Summer
Shirts,White,Casual,Fall,Jeans,Blue,Casual,Summer,Formal Shoes,Black,Formal,Fall
Tshirts,Brown,Casual,Summer,Trousers,Green,Casual,Fall,Casual Shoes,Blue,Casual,Summer
Sweatshirts,Purple,Casual,Fall,Shorts,Blue,Casual,Summer,Casual Shoes,Black,Casual,Summer
Shirts,Brown,Casual,Summer,Track Pants,Brown,Casual,Fall,Casual Shoes,White,Casual,Summer
Tshirts,Burgundy,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Black,Casual,Summer
Shirts,Blue,Formal,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Brown,Casual,Winter
Shirts,Blue,Formal,Summer,Shorts,Black,Casual,Fall,Formal Shoes,Black,Formal,Summer
Tshirts,White,Casual,Summer,Trousers,Grey,Formal,Fall,Sports Shoes,Blue,Sports,Fall
Tshirts,Red,Casual,Fall,Track Pants,Black,Casual,Summer,Casual Shoes,Grey,Casual,Fall
Tshirts,Navy Blue,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,White,Casual,Summer
Tshirts,Pink,Casual,Summer,Track Pants,Black,Casual,Spring,Sports Shoes,White,Sports,Summer
Tshirts,Black,Casual,Summer,Shorts,Black,Sports,Winter,Sports Shoes,White,Sports,Summer
Tshirts,White,Casual,Summer,Trousers,Khaki,Casual,Fall,Casual Shoes,Brown,Casual,Winter
Tshirts,Pink,Casual,Summer,Trousers,Beige,Casual,Fall,Casual Shoes,Grey,Casual,Fall
Tshirts,White,Casual,Fall,Jeans,Blue,Casual,Summer,Sports Shoes,Red,Sports,Summer
Shirts,Grey,Casual,Fall,Trousers,Grey,Casual,Summer,Sports Shoes,White,Casual,Summer
Tshirts,Red,Casual,Fall,Trousers,Brown,Casual,Fall,Sports Shoes,White,Sports,Fall
Tshirts,Red,Casual,Fall,Shorts,Grey Melange,Sports,Summer,Sports Shoes,Black,Casual,Summer
Tshirts,Green,Casual,Fall,Jeans,Blue,Casual,Fall,Casual Shoes,White,Casual,Summer
Shirts,Grey,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,Black,Casual,Summer
Shirts,Blue,Formal,Summer,Track Pants,Brown,Casual,Fall,Casual Shoes,Brown,Casual,Winter
Shirts,Black,Casual,Summer,Jeans,Blue,Casual,Summer,Formal Shoes,Black,Formal,Fall
Jackets,Red,Casual,Fall,Trousers,Black,Casual,Fall,Sports Shoes,Red,Sports,Summer
Shirts,Brown,Casual,Fall,Trousers,Black,Casual,Summer,Sports Shoes,Black,Sports,Summer
Shirts,White,Formal,Summer,Trousers,Grey,Formal,Fall,Formal Shoes,Black,Formal,Fall
Sweatshirts,Purple,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,Brown,Casual,Summer
Shirts,Brown,Casual,Summer,Trousers,Black,Formal,Fall,Formal Shoes,Black,Formal,Fall
Tshirts,Black,Casual,Summer,Trousers,Black,Formal,Fall,Casual Shoes,Black,Casual,Fall
Shirts,Navy Blue,Casual,Summer,Track Pants,Black,Casual,Summer,Sports Shoes,White,Casual,Summer
Shirts,Red,Formal,Fall,Shorts,Navy Blue,Sports,Fall,Casual Shoes,Brown,Casual,Summer
Jackets,Red,Sports,Fall,Track Pants,Grey,Sports,Summer,Casual Shoes,Brown,Casual,Summer
Tshirts,Navy Blue,Casual,Fall,Trousers,Black,Formal,Summer,Casual Shoes,Black,Casual,Summer
Shirts,Red,Formal,Fall,Jeans,Black,Casual,Summer,Casual Shoes,Black,Casual,Summer
Shirts,White,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,Black,Casual,Summer
Tshirts,Blue,Sports,Fall,Trousers,Grey,Casual,Fall,Casual Shoes,Black,Casual,Summer
Shirts,Blue,Formal,Summer,Track Pants,Black,Casual,Summer,Casual Shoes,Brown,Casual,Winter
Tshirts,Black,Casual,Summer,Track Pants,Charcoal,Sports,Summer,Sports Shoes,Black,Sports,Summer
Tshirts,White,Casual,Summer,Track Pants,Black,Sports,Fall,Casual Shoes,Red,Casual,Winter
Tshirts,White,Casual,Summer,Jeans,Blue,Casual,Fall,Sports Shoes,Grey,Sports,Summer
Tshirts,Blue,Casual,Summer,Track Pants,Grey,Casual,Fall,Casual Shoes,Black,Casual,Summer
Shirts,Yellow,Casual,Fall,Trousers,Khaki,Casual,Fall,Casual Shoes,Black,Casual,Winter
Tshirts,Red,Casual,Fall,Shorts,Navy Blue,Sports,Summer,Casual Shoes,Blue,Casual,Fall
Sweatshirts,Purple,Casual,Fall,Trousers,Khaki,Formal,Fall,Sports Shoes,White,Sports,Summer
Tshirts,Grey,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Black,Casual,Fall
Tshirts,White,Casual,Summer,Track Pants,Grey,Sports,Summer,Casual Shoes,Blue,Casual,Fall
Tshirts,Grey,Casual,Summer,Jeans,Blue,Casual,Summer,Sports Shoes,Black,Sports,Summer
Tshirts,Grey,Casual,Fall,Trousers,Green,Casual,Fall,Casual Shoes,Black,Casual,Summer
Tshirts,Purple,Casual,Fall,Shorts,Black,Casual,Summer,Casual Shoes,White,Casual,Fall
Tshirts,White,Casual,Summer,Jeans,Blue,Casual,Summer,Sports Shoes,White,Sports,Fall
Tshirts,Green,Casual,Fall,Trousers,Grey,Casual,Summer,Sports Shoes,White,Sports,Summer
Tshirts,Navy Blue,Sports,Summer,Shorts,White,Casual,Summer,Casual Shoes,Beige,Casual,Winter
Tshirts,White,Casual,Summer,Track Pants,Black,Casual,Summer,Casual Shoes,Red,Sports,Summer
Tshirts,White,Casual,Fall,Trousers,Green,Casual,Fall,Casual Shoes,White,Casual,Spring
Tshirts,Navy Blue,Sports,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Brown,Casual,Winter
Shirts,Red,Casual,Summer,Trousers,Black,Formal,Fall,Casual Shoes,Black,Casual,Summer
Shirts,Red,Casual,Summer,Jeans,White,Casual,Summer,Casual Shoes,Navy Blue,Casual,Fall
Tshirts,Navy Blue,Casual,Fall,Shorts,Black,Casual,Summer,Casual Shoes,Black,Casual,Summer
Shirts,Black,Casual,Summer,Shorts,Black,Sports,Fall,Casual Shoes,White,Casual,Fall
Tshirts,Navy Blue,Casual,Summer,Track Pants,Grey,Casual,Fall,Casual Shoes,Black,Casual,Fall
Tshirts,Navy Blue,Casual,Fall,Trousers,Cream,Formal,Fall,Casual Shoes,White,Casual,Fall
Tshirts,Purple,Casual,Summer,Shorts,Black,Casual,Fall,Casual Shoes,Black,Casual,Fall
Shirts,Brown,Casual,Summer,Trousers,Khaki,Casual,Fall,Sports Shoes,White,Sports,Summer
Tshirts,Navy Blue,Casual,Summer,Trousers,Black,Casual,Fall,Formal Shoes,Black,Formal,Fall
Sweatshirts,Black,Casual,Fall,Shorts,Grey,Casual,Summer,Casual Shoes,White,Casual,Fall
Shirts,Red,Casual,Summer,Shorts,Grey,Casual,Summer,Sports Shoes,Black,Sports,Summer
Shirts,Red,Casual,Summer,Shorts,Blue,Casual,Summer,Casual Shoes,Blue,Casual,Fall
Tshirts,Blue,Casual,Summer,Track Pants,Black,Sports,Fall,Casual Shoes,White,Casual,Summer
Jackets,Red,Sports,Fall,Jeans,Blue,Casual,Fall,Sports Shoes,White,Sports,Summer
Shirts,Black,Casual,Summer,Track Pants,Black,Casual,Summer,Sports Shoes,White,Sports,Fall
Tshirts,Green,Casual,Fall,Trousers,Navy Blue,Casual,Fall,Sports Shoes,Blue,Sports,Summer
Shirts,Red,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Blue,Casual,Fall
Shirts,Purple,Casual,Summer,Shorts,Black,Sports,Winter,Sports Shoes,Black,Casual,Summer
Tshirts,Green,Casual,Fall,Shorts,Black,Sports,Fall,Sports Shoes,White,Sports,Summer
Shirts,Orange,Formal,Summer,Jeans,Blue,Casual,Summer,Sports Shoes,White,Casual,Summer
Tshirts,Grey,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Black,Casual,Summer
Shirts,White,Casual,Fall,Shorts,Black,Sports,Fall,Sports Shoes,White,Casual,Summer
Shirts,Blue,Formal,Summer,Trousers,Brown,Casual,Fall,Casual Shoes,Beige,Casual,Winter
Shirts,Purple,Formal,Fall,Trousers,Black,Formal,Fall,Casual Shoes,Brown,Casual,Summer
Tshirts,Grey,Sports,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Black,Casual,Summer
Tshirts,Blue,Casual,Fall,Jeans,,Casual,Fall,Sports Shoes,White,Sports,Summer
Tshirts,Purple,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,Brown,Casual,Winter
Tshirts,Orange,Casual,Fall,Shorts,Grey,Casual,Summer,Sports Shoes,Red,Sports,Summer
Tshirts,Brown,Casual,Fall,Trousers,Black,Formal,Fall,Casual Shoes,Black,Casual,Fall
Tshirts,White,Casual,Summer,Shorts,Beige,Casual,Fall,Casual Shoes,Brown,Casual,Winter
Tshirts,Grey,Casual,Fall,Shorts,Beige,Casual,Fall,Sports Shoes,Silver,Sports,Summer
Shirts,Green,Casual,Fall,Trousers,Black,Formal,Fall,Sports Shoes,Black,Sports,Summer
Tshirts,Purple,Casual,Fall,Jeans,Blue,Casual,Summer,Sports Shoes,Black,Sports,Summer
Tshirts,Blue,Casual,Fall,Shorts,Green,Casual,Summer,Casual Shoes,Navy Blue,Casual,Summer
Tshirts,Navy Blue,Casual,Summer,Jeans,Black,Casual,Fall,Sports Shoes,Blue,Sports,Summer
Tshirts,Red,Casual,Fall,Track Pants,Black,Casual,Fall,Casual Shoes,Black,Casual,Fall
Shirts,Green,Casual,Fall,Jeans,Blue,Casual,Fall,Sports Shoes,White,Sports,Fall
Shirts,Pink,Casual,Summer,Track Pants,Black,Casual,Summer,Sports Shoes,Grey,Sports,Summer
Shirts,White,Casual,Fall,Shorts,Red,Sports,Summer,Sports Shoes,White,Sports,Fall
Tshirts,Grey,Casual,Summer,Shorts,Black,Sports,Fall,Casual Shoes,White,Casual,Summer
Tshirts,Grey,Casual,Fall,Jeans,Navy Blue,Casual,Summer,Formal Shoes,Brown,Formal,Winter
Tshirts,White,Casual,Summer,Trousers,Grey,Casual,Fall,Casual Shoes,Black,Casual,Summer
Tshirts,Black,Casual,Summer,Track Pants,Black,Sports,Fall,Sports Shoes,Blue,Sports,Summer
Tshirts,Orange,Casual,Fall,Shorts,Black,Casual,Summer,Sports Shoes,Black,Sports,Summer
Tshirts,Grey,Casual,Summer,Track Pants,Grey,Sports,Summer,Casual Shoes,Black,Casual,Fall
Jackets,Red,Sports,Fall,Trousers,Grey,Formal,Fall,Casual Shoes,Grey,Casual,Fall
Tshirts,Brown,Casual,Fall,Track Pants,Grey,Sports,Summer,Casual Shoes,Black,Casual,Fall
Tshirts,Black,Casual,Summer,Shorts,Blue,Casual,Summer,Casual Shoes,Black,Casual,Summer
Tshirts,Grey,Casual,Summer,Shorts,Black,Casual,Summer,Sports Shoes,Red,Sports,Summer
Tshirts,Purple,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Grey,Casual,Fall
Tshirts,Grey,Casual,Summer,Trousers,Black,Formal,Fall,Casual Shoes,White,Casual,Fall
Shirts,Brown,Casual,Fall,Trousers,Grey,Casual,Summer,Casual Shoes,Black,Casual,Fall
Tshirts,Yellow,Casual,Summer,Trousers,Black,Casual,Fall,Formal Shoes,Black,Formal,Winter
Tshirts,Grey,Casual,Summer,Trousers,Black,Formal,Summer,Sports Shoes,White,Casual,Summer
Tshirts,White,Casual,Fall,Jeans,Blue,Casual,Fall,Formal Shoes,Black,Formal,Fall
Tshirts,Grey,Casual,Summer,Shorts,Navy Blue,Sports,Summer,Sports Shoes,Black,Sports,Summer
Tshirts,Charcoal,Casual,Summer,Shorts,Black,Casual,Fall,Casual Shoes,Black,Casual,Fall
Tshirts,Black,Casual,Summer,Jeans,Navy Blue,Casual,Summer,Casual Shoes,Brown,Casual,Summer
Tshirts,Navy Blue,Casual,Summer,Jeans,White,Casual,Summer,Casual Shoes,Beige,Casual,Winter
Tshirts,Red,Casual,Fall,Shorts,White,Casual,Fall,Casual Shoes,Black,Casual,Summer
Shirts,Red,Casual,Fall,Trousers,Grey,Formal,Fall,Sports Shoes,White,Sports,Fall
